against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,base_egg_steps,base_happiness,base_total,capture_rate,classfication,experience_growth,height_m,percentage_male,pokedex_number,weight_kg
2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,5120,70,640,45,Ninja Pokémon,1059860,1.5,88.1,658,40.0
2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,5120,70,640,45,Ninja Pokémon,1059860,1.5,88.1,658,40.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,237,255,Digging Pokémon,1000000,0.4,50,659,5.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,237,255,Digging Pokémon,1000000,0.4,50,659,5.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,237,255,Digging Pokémon,1000000,0.4,50,659,5.0
1,1,1,0,1,2,1,1,0,2,1,2,1,0.5,1,0.5,1,2,3840,70,423,127,Digging Pokémon,1000000,1.0,50,660,42.4
1,1,1,0,1,2,1,1,0,2,1,2,1,0.5,1,0.5,1,2,3840,70,423,127,Digging Pokémon,1000000,1.0,50,660,42.4
1,1,1,0,1,2,1,1,0,2,1,2,1,0.5,1,0.5,1,2,3840,70,423,127,Digging Pokémon,1000000,1.0,50,660,42.4
0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,278,255,Tiny Robin Pokémon,1059860,0.3,50,661,1.7
0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,278,255,Tiny Robin Pokémon,1059860,0.3,50,661,1.7
0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,3840,70,382,120,Ember Pokémon,1059860,0.7,50,662,16.0
0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,3840,70,382,120,Ember Pokémon,1059860,0.7,50,662,16.0
0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,3840,70,499,45,Scorching Pokémon,1059860,1.2,50,663,24.5
0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,3840,70,499,45,Scorching Pokémon,1059860,1.2,50,663,24.5
1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,3840,70,200,255,Scatterdust Pokémon,1000000,0.3,50,664,2.5
1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,3840,70,200,255,Scatterdust Pokémon,1000000,0.3,50,664,2.5
1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,3840,70,200,255,Scatterdust Pokémon,1000000,0.3,50,664,2.5
1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,3840,70,213,120,Scatterdust Pokémon,1000000,0.3,50,665,8.4
1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,3840,70,213,120,Scatterdust Pokémon,1000000,0.3,50,665,8.4
0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,3840,70,411,45,Scale Pokémon,1000000,1.2,50,666,17.0
0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,3840,70,411,45,Scale Pokémon,1000000,1.2,50,666,17.0
0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,3840,70,411,45,Scale Pokémon,1000000,1.2,50,666,17.0
0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,369,220,Lion Cub Pokémon,1059860,0.6,11.2,667,13.5
0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,369,220,Lion Cub Pokémon,1059860,0.6,11.2,667,13.5
0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,369,220,Lion Cub Pokémon,1059860,0.6,11.2,667,13.5
0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,507,65,Royal Pokémon,1059860,1.5,11.2,668,81.5
0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,507,65,Royal Pokémon,1059860,1.5,11.2,668,81.5
0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,507,65,Royal Pokémon,1059860,1.5,11.2,668,81.5
0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,303,225,Single Bloom Pokémon,1000000,0.1,0,669,0.1
0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,303,225,Single Bloom Pokémon,1000000,0.1,0,669,0.1
0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,551,120,Fairy Pokémon,1000000,0.2,0,670,0.9
0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,551,120,Fairy Pokémon,1000000,0.2,0,670,0.9
0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,552,45,Garden Pokémon,1000000,1.1,0,671,10.0
0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,552,45,Garden Pokémon,1000000,1.1,0,671,10.0
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,350,200,Mount Pokémon,1000000,0.9,50,672,31.0
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,350,200,Mount Pokémon,1000000,0.9,50,672,31.0
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,531,45,Mount Pokémon,1000000,1.7,50,673,91.0
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,531,45,Mount Pokémon,1000000,1.7,50,673,91.0
0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,6400,70,348,220,Playful Pokémon,1000000,0.6,50,674,8.0
0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,6400,70,348,220,Playful Pokémon,1000000,0.6,50,674,8.0
0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,6400,70,348,220,Playful Pokémon,1000000,0.6,50,674,8.0
1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,6400,70,495,65,Daunting Pokémon,1000000,2.1,50,675,136.0
1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,6400,70,495,65,Daunting Pokémon,1000000,2.1,50,675,136.0
1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,6400,70,495,65,Daunting Pokémon,1000000,2.1,50,675,136.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,472,160,Poodle Pokémon,1000000,1.2,50,676,28.0
2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,5120,70,355,190,Restraint Pokémon,1000000,0.3,50,677,3.5
2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,5120,70,355,190,Restraint Pokémon,1000000,0.3,50,677,3.5
2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,5120,70,355,190,Restraint Pokémon,1000000,0.3,50,677,3.5
2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,5120,70,466,75,Constraint Pokémon,1000000,0.6,50,678,8.5
2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,5120,70,466,75,Constraint Pokémon,1000000,0.6,50,678,8.5
2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,5120,70,466,75,Constraint Pokémon,1000000,0.6,50,678,8.5
2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,5120,70,466,75,Constraint Pokémon,1000000,0.6,50,678,8.5
0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,5120,70,325,180,Sword Pokémon,1000000,0.8,50,679,2.0
0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,5120,70,448,90,Sword Pokémon,1000000,0.8,50,680,4.5
0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,5120,70,520,45,Royal Sword Pokémon,1000000,1.7,50,681,53.0
0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,341,200,Perfume Pokémon,1000000,0.2,50,682,0.5
0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,341,200,Perfume Pokémon,1000000,0.2,50,682,0.5
0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,462,140,Fragrance Pokémon,1000000,0.8,50,683,15.5
0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,462,140,Fragrance Pokémon,1000000,0.8,50,683,15.5
0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,341,200,Cotton Candy Pokémon,1000000,0.4,50,684,3.5
0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,341,200,Cotton Candy Pokémon,1000000,0.4,50,684,3.5
0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,480,140,Meringue Pokémon,1000000,0.8,50,685,5.0
0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,480,140,Meringue Pokémon,1000000,0.8,50,685,5.0
4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,5120,70,288,190,Revolving Pokémon,1000000,0.4,50,686,3.5
4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,5120,70,288,190,Revolving Pokémon,1000000,0.4,50,686,3.5
4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,5120,70,288,190,Revolving Pokémon,1000000,0.4,50,686,3.5
4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,5120,70,482,80,Overturning Pokémon,1000000,1.5,50,687,47.0
4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,5120,70,482,80,Overturning Pokémon,1000000,1.5,50,687,47.0
4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,5120,70,482,80,Overturning Pokémon,1000000,1.5,50,687,47.0
1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,5120,70,306,120,Two-Handed Pokémon,1000000,0.5,50,688,31.0
1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,5120,70,306,120,Two-Handed Pokémon,1000000,0.5,50,688,31.0
1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,5120,70,306,120,Two-Handed Pokémon,1000000,0.5,50,688,31.0
1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,5120,70,500,45,Collective Pokémon,1000000,1.3,50,689,96.0
1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,5120,70,500,45,Collective Pokémon,1000000,1.3,50,689,96.0
1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,5120,70,500,45,Collective Pokémon,1000000,1.3,50,689,96.0
0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,5120,70,320,225,Mock Kelp Pokémon,1000000,0.5,50,690,7.3
0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,5120,70,320,225,Mock Kelp Pokémon,1000000,0.5,50,690,7.3
0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,5120,70,320,225,Mock Kelp Pokémon,1000000,0.5,50,690,7.3
0.5,1,2,0.5,1,0.5,0.5,1,1,0.25,2,2,1,0.5,2,1,1,0.5,5120,70,494,55,Mock Kelp Pokémon,1000000,1.8,50,691,81.5
0.5,1,2,0.5,1,0.5,0.5,1,1,0.25,2,2,1,0.5,2,1,1,0.5,5120,70,494,55,Mock Kelp Pokémon,1000000,1.8,50,691,81.5
0.5,1,2,0.5,1,0.5,0.5,1,1,0.25,2,2,1,0.5,2,1,1,0.5,5120,70,494,55,Mock Kelp Pokémon,1000000,1.8,50,691,81.5
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,3840,70,330,225,Water Gun Pokémon,1250000,0.5,50,692,8.3
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,3840,70,500,55,Howitzer Pokémon,1250000,1.3,50,693,35.3
1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,5120,70,289,190,Generator Pokémon,1000000,0.5,50,694,6.0
1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,5120,70,289,190,Generator Pokémon,1000000,0.5,50,694,6.0
1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,5120,70,289,190,Generator Pokémon,1000000,0.5,50,694,6.0
1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,5120,70,481,75,Generator Pokémon,1000000,1.0,50,695,21.0
1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,5120,70,481,75,Generator Pokémon,1000000,1.0,50,695,21.0
1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,5120,70,481,75,Generator Pokémon,1000000,1.0,50,695,21.0
1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,7680,70,362,45,Royal Heir Pokémon,1000000,0.8,88.1,696,26.0
1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,7680,70,362,45,Royal Heir Pokémon,1000000,0.8,88.1,696,26.0
1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,7680,70,521,45,Despot Pokémon,1000000,2.5,88.1,697,270.0
1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,7680,70,521,45,Despot Pokémon,1000000,2.5,88.1,697,270.0
1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,7680,70,362,45,Tundra Pokémon,1000000,1.3,88.1,698,25.2
1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,7680,70,362,45,Tundra Pokémon,1000000,1.3,88.1,698,25.2
1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,7680,70,521,45,Tundra Pokémon,1000000,2.7,88.1,699,225.0
1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,7680,70,521,45,Tundra Pokémon,1000000,2.7,88.1,699,225.0
0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,8960,70,525,45,Intertwining Pokémon,1000000,1.0,88.1,700,23.5
0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,8960,70,525,45,Intertwining Pokémon,1000000,1.0,88.1,700,23.5
0.25,0.5,1,2,2,0.5,1,2,1,0.5,0,2,1,1,2,1,1,1,5120,70,500,100,Wrestling Pokémon,1000000,0.8,50,701,21.5
0.25,0.5,1,2,2,0.5,1,2,1,0.5,0,2,1,1,2,1,1,1,5120,70,500,100,Wrestling Pokémon,1000000,0.8,50,701,21.5
0.25,0.5,1,2,2,0.5,1,2,1,0.5,0,2,1,1,2,1,1,1,5120,70,500,100,Wrestling Pokémon,1000000,0.8,50,701,21.5
0.5,0.5,0,0.5,1,0.5,1,0.5,1,1,2,1,1,2,1,1,1,1,5120,70,431,180,Antenna Pokémon,1000000,0.2,50,702,2.2
0.5,0.5,0,0.5,1,0.5,1,0.5,1,1,2,1,1,2,1,1,1,1,5120,70,431,180,Antenna Pokémon,1000000,0.2,50,702,2.2
0.5,0.5,0,0.5,1,0.5,1,0.5,1,1,2,1,1,2,1,1,1,1,5120,70,431,180,Antenna Pokémon,1000000,0.2,50,702,2.2
0.5,0.5,0,1,1,1,0.5,0.5,1,2,2,1,0.5,1,1,1,4,2,6400,70,500,60,Jewel Pokémon,1250000,0.3,,703,5.7
0.5,0.5,0,1,1,1,0.5,0.5,1,2,2,1,0.5,1,1,1,4,2,6400,70,500,60,Jewel Pokémon,1250000,0.3,,703,5.7
1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,10240,35,300,45,Soft Tissue Pokémon,1250000,0.3,50,704,2.8
1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,10240,35,300,45,Soft Tissue Pokémon,1250000,0.3,50,704,2.8
1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,10240,35,300,45,Soft Tissue Pokémon,1250000,0.3,50,704,2.8
1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,10240,35,452,45,Soft Tissue Pokémon,1250000,0.8,50,705,17.5
1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,10240,35,452,45,Soft Tissue Pokémon,1250000,0.8,50,705,17.5
1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,10240,35,452,45,Soft Tissue Pokémon,1250000,0.8,50,705,17.5
1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,10240,35,600,45,Dragon Pokémon,1250000,2.0,50,706,150.5
1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,10240,35,600,45,Dragon Pokémon,1250000,2.0,50,706,150.5
1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,10240,35,600,45,Dragon Pokémon,1250000,2.0,50,706,150.5
0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,5120,70,470,75,Key Ring Pokémon,800000,0.2,50,707,3.0
0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,5120,70,470,75,Key Ring Pokémon,800000,0.2,50,707,3.0
1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,5120,70,309,120,Stump Pokémon,1000000,0.4,50,708,7.0
1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,5120,70,309,120,Stump Pokémon,1000000,0.4,50,708,7.0
1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,5120,70,309,120,Stump Pokémon,1000000,0.4,50,708,7.0
1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,5120,70,474,60,Elder Tree Pokémon,1000000,1.5,50,709,71.0
1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,5120,70,474,60,Elder Tree Pokémon,1000000,1.5,50,709,71.0
1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,5120,70,474,60,Elder Tree Pokémon,1000000,1.5,50,709,71.0
1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,5120,70,335,120,Pumpkin Pokémon,1000000,0.8,50,710,15.0
1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,5120,70,335,120,Pumpkin Pokémon,1000000,0.8,50,710,15.0
1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,5120,70,335,120,Pumpkin Pokémon,1000000,0.8,50,710,15.0
1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,5120,70,494,60,Pumpkin Pokémon,1000000,1.7,50,711,39.0
1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,5120,70,494,60,Pumpkin Pokémon,1000000,1.7,50,711,39.0
1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,5120,70,494,60,Pumpkin Pokémon,1000000,1.7,50,711,39.0
1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,5120,70,304,190,Ice Chunk Pokémon,1000000,1.0,50,712,99.5
1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,5120,70,304,190,Ice Chunk Pokémon,1000000,1.0,50,712,99.5
1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,5120,70,304,190,Ice Chunk Pokémon,1000000,1.0,50,712,99.5
1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,5120,70,514,55,Iceberg Pokémon,1000000,2.0,50,713,505.0
1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,5120,70,514,55,Iceberg Pokémon,1000000,2.0,50,713,505.0
1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,5120,70,514,55,Iceberg Pokémon,1000000,2.0,50,713,505.0
0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,5120,70,245,190,Sound Wave Pokémon,1000000,0.5,50,714,8.0
0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,5120,70,245,190,Sound Wave Pokémon,1000000,0.5,50,714,8.0
0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,5120,70,245,190,Sound Wave Pokémon,1000000,0.5,50,714,8.0
0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,5120,70,535,45,Sound Wave Pokémon,1000000,1.5,50,715,85.0
0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,5120,70,535,45,Sound Wave Pokémon,1000000,1.5,50,715,85.0
0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,5120,70,535,45,Sound Wave Pokémon,1000000,1.5,50,715,85.0
0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,30720,0,680,45,Life Pokémon,1250000,3.0,,716,215.0
1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,30720,0,680,45,Destruction Pokémon,1250000,5.8,,717,203.0
1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,30720,0,708,3,Order Pokémon,1250000,5.0,,718,284.6
1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,30720,0,708,3,Order Pokémon,1250000,5.0,,718,284.6
0.5,0.5,0,1,1,1,0.5,0.5,1,2,2,1,0.5,1,1,1,4,2,6400,70,700,3,Jewel Pokémon,1250000,0.7,,719,8.8
1,4,1,1,1,0,1,1,4,1,1,1,0,0.5,0.5,1,1,1,30720,100,680,3,Mischief Pokémon (Confined)Djinn Pokémonn (Unbound),1250000,,,720,
0.5,1,1,2,0.5,1,0.25,1,1,1,2,0.25,1,1,1,2,0.25,1,30720,100,600,3,Steam Pokémon,1250000,1.7,,721,195.0
1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,3840,70,320,45,Grass Quill Pokémon,1059860,0.3,88.1,722,1.5
1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,3840,70,320,45,Grass Quill Pokémon,1059860,0.3,88.1,722,1.5
1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,3840,70,420,45,Blade Quill Pokémon,1059860,0.7,88.1,723,16.0
1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,3840,70,420,45,Blade Quill Pokémon,1059860,0.7,88.1,723,16.0
1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,3840,70,530,45,Arrow Quill Pokémon,1059860,1.6,88.1,724,36.6
1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,3840,70,530,45,Arrow Quill Pokémon,1059860,1.6,88.1,724,36.6
0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,3840,70,320,45,Fire Cat Pokémon,1059860,0.4,88.1,725,4.3
0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,3840,70,320,45,Fire Cat Pokémon,1059860,0.4,88.1,725,4.3
0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,3840,70,420,45,Fire Cat Pokémon,1059860,0.7,88.1,726,25.0
0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,3840,70,420,45,Fire Cat Pokémon,1059860,0.7,88.1,726,25.0
1,0.5,1,1,1,2,0.5,1,0.5,0.5,2,0.5,1,1,0,2,0.5,2,3840,70,530,45,Heel Pokémon,1059860,1.8,88.1,727,83.0
1,0.5,1,1,1,2,0.5,1,0.5,0.5,2,0.5,1,1,0,2,0.5,2,3840,70,530,45,Heel Pokémon,1059860,1.8,88.1,727,83.0
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,3840,70,320,45,Sea Lion Pokémon,1059860,0.4,88.1,728,7.5
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,3840,70,320,45,Sea Lion Pokémon,1059860,0.4,88.1,728,7.5
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,3840,70,420,45,Pop Star Pokémon,1059860,0.6,88.1,729,17.5
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,3840,70,420,45,Pop Star Pokémon,1059860,0.6,88.1,729,17.5
0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,3840,70,530,45,Soloist Pokémon,1059860,1.8,88.1,730,44.0
0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,3840,70,530,45,Soloist Pokémon,1059860,1.8,88.1,730,44.0
0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,265,255,Woodpecker Pokémon,1000000,0.3,50,731,1.2
0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,265,255,Woodpecker Pokémon,1000000,0.3,50,731,1.2
0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,265,255,Woodpecker Pokémon,1000000,0.3,50,731,1.2
0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,355,120,Bugle Beak Pokémon,1000000,0.6,50,732,14.8
0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,355,120,Bugle Beak Pokémon,1000000,0.6,50,732,14.8
0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,355,120,Bugle Beak Pokémon,1000000,0.6,50,732,14.8
